review_id,order_id,rating,review_text,review_date
9726,19854,5,Absolutely delicious.,2025-10-26
9727,24956,,Absolutely delicious.,2026-05-13
9728,15645,2,Fresh and tasty.,2024-08-13
9729,8654,5,Best biryani in town.,2026-06-18
9730,22154,4,Packaging could be better.,2025-06-17
9731,18578,5,Packaging could be better.,2024-10-17
9732,14956,4,Rider was polite and quick.,2026-07-06
9733,1341,4,Best biryani in town.,2026-04-21
9734,17180,5,Perfect as always.,2026-06-20
9735,20999,2,Perfect as always.,2025-05-20
9736,13249,3,Absolutely delicious.,2024-10-11
9737,12865,5,Food was cold on arrival.,2026-01-09
9738,4458,4,Average experience.,2025-11-13
9739,1484,3,Delivery was late but food was good.,2025-03-15
9740,24878,5,Rider was polite and quick.,2025-07-31
9741,22917,,Delivery was late but food was good.,2025-03-18
9742,11348,5,Perfect as always.,2025-04-16
9743,8818,5,Packaging could be better.,2026-03-27
9744,18292,2,Average experience.,2025-04-01
9745,17272,4,Average experience.,2025-09-24
9746,20529,5,Best biryani in town.,2025-07-28
9747,20902,4,Value for money.,2024-02-28
9748,9428,4,Perfect as always.,2026-03-22
9749,24082,2,Average experience.,2026-04-07
9750,23700,2,Value for money.,2026-01-26
9751,4887,5,Rider was polite and quick.,2026-05-02
9752,7191,3,Best biryani in town.,2026-04-15
9753,6573,1,"Great food, arrived hot!",2025-02-07
9754,11968,5,Fresh and tasty.,2026-06-07
9755,3413,4,Would not recommend.,2026-04-19
9756,7972,3,Value for money.,2024-02-04
9757,3914,3,Fresh and tasty.,2026-04-02
9758,15712,5,Portion size was small.,2025-10-10
9759,4135,1,"Great food, arrived hot!",2025-07-02
9760,2388,4,Food was cold on arrival.,2026-01-13
9761,8280,3,Best biryani in town.,2025-10-26
9762,4477,1,Best biryani in town.,2026-05-23
9763,18201,3,"Great food, arrived hot!",2026-05-12
9764,1001,5,Best biryani in town.,2026-07-01
9765,10664,4,Absolutely delicious.,2025-01-25
9766,19151,4,"Loved it, will order again.",2026-01-16
9767,5840,4,Best biryani in town.,2026-05-09
9768,2698,2,"Loved it, will order again.",2026-01-05
9769,7696,2,Value for money.,2025-12-15
9770,20611,4,Best biryani in town.,2026-03-19
9771,14743,3,Delivery was late but food was good.,2025-05-11
9772,17891,5,Would not recommend.,2025-10-20
9773,13719,5,Delivery was late but food was good.,2025-05-19
9774,17735,4,Rider was polite and quick.,2026-04-21
9775,24212,,Best biryani in town.,2026-06-27
9776,11148,5,Average experience.,2026-03-05
9777,20204,4,Portion size was small.,2026-03-02
9778,5909,4,Average experience.,2026-03-09
9779,1112,4,Value for money.,2026-05-14
9780,5583,3,Would not recommend.,2025-10-16
9781,20071,4,Delivery was late but food was good.,2026-06-13
9782,1320,5,Absolutely delicious.,2024-03-18
9783,1867,4,"Great food, arrived hot!",2026-04-14
9784,21238,5,Value for money.,2025-11-29
9785,12336,4,Would not recommend.,2026-02-23
9786,19560,,Would not recommend.,2026-07-07
9787,1316,5,"Loved it, will order again.",2026-02-16
9788,6237,1,Food was cold on arrival.,2026-02-08
9789,21765,5,Food was cold on arrival.,2026-05-29
9790,23963,3,Packaging could be better.,2024-06-16
9791,15630,4,Value for money.,2026-01-22
9792,14111,5,Best biryani in town.,2025-07-19
9793,15756,3,Average experience.,2026-05-21
9794,11706,1,Absolutely delicious.,2025-04-13
9795,15329,4,Would not recommend.,2025-07-17
9796,16399,3,Value for money.,2026-02-14
9797,7932,5,Perfect as always.,2025-03-04
9798,22571,3,Average experience.,2025-11-05
9799,23707,5,Average experience.,2026-01-11
9800,4906,5,Best biryani in town.,2026-04-14
9801,3191,4,Packaging could be better.,2025-08-02
9802,8613,5,Would not recommend.,2025-02-01
9803,23990,,Packaging could be better.,2025-02-22
9804,2685,4,"Great food, arrived hot!",2025-08-06
9805,20868,1,Would not recommend.,2024-09-12
9806,14667,2,Packaging could be better.,2024-11-18
9807,3073,4,Order was missing an item.,2025-07-04
9808,694,,Perfect as always.,2025-12-17
9809,15609,5,Perfect as always.,2024-09-16
9810,21613,3,Delivery was late but food was good.,2025-09-15
9811,201,5,Would not recommend.,2026-04-14
9812,17011,,Best biryani in town.,2026-06-18
9813,8238,5,Perfect as always.,2025-09-22
9814,7476,3,"Loved it, will order again.",01/05/2026
9815,6703,1,Order was missing an item.,2026-06-28
9816,5924,3,Delivery was late but food was good.,2024-10-08
9817,8078,5,Packaging could be better.,2025-04-24
9818,671,4,"Loved it, will order again.",2026-04-27
9819,11570,5,Delivery was late but food was good.,2026-02-04
9820,16194,5,Fresh and tasty.,2026-02-07
9821,6273,5,Perfect as always.,2025-01-07
9822,15429,3,Perfect as always.,2024-12-09
9823,22346,5,Perfect as always.,2025-06-16
9824,7896,4,Rider was polite and quick.,2025-03-05
9825,18027,5,Order was missing an item.,2025-03-11
9826,13137,2,Perfect as always.,2026-05-21
9827,23730,5,"Great food, arrived hot!",2026-05-06
9828,4929,5,Best biryani in town.,2026-03-22
9829,10618,3,Absolutely delicious.,05/28/2026
9830,4064,4,Absolutely delicious.,2026-01-21
9831,7369,2,Value for money.,2025-06-08
9832,2741,4,Perfect as always.,2026-06-14
9833,8232,5,Would not recommend.,2025-11-17
9834,6160,,"Great food, arrived hot!",2025-08-11
9835,13981,3,"Loved it, will order again.",2026-04-05
9836,8884,4,Rider was polite and quick.,2026-03-28
9837,14425,3,Packaging could be better.,2026-05-13
9838,19893,5,"Great food, arrived hot!",2024-04-09
9839,14589,5,Absolutely delicious.,2025-12-18
9840,18780,4,Absolutely delicious.,2025-10-26
9841,21314,4,Order was missing an item.,2025-06-26
9842,13837,2,Portion size was small.,2026-02-05
9843,22765,5,Delivery was late but food was good.,2025-06-28
9844,20212,4,Portion size was small.,2024-05-04
9845,22110,4,Average experience.,2025-04-30
9846,13227,4,"Great food, arrived hot!",2025-06-19
9847,4438,,Portion size was small.,2026-05-22
9848,16888,4,Absolutely delicious.,2026-04-16
9849,14097,5,Packaging could be better.,2026-06-10
9850,4232,4,Best biryani in town.,2025-03-28
9851,21689,5,Would not recommend.,2024-10-09
9852,16796,5,Perfect as always.,2025-02-27
9853,17770,,Perfect as always.,2025-10-05
9854,3534,5,Value for money.,2025-08-10
9855,16716,2,"Loved it, will order again.",2024-07-05
9856,1785,4,Absolutely delicious.,2026-06-02
9857,5207,1,Perfect as always.,2026-06-16
9858,17117,,Best biryani in town.,2025-07-03
9859,21730,2,Packaging could be better.,2025-07-21
9860,23160,3,Rider was polite and quick.,2025-09-05
9861,18932,,Rider was polite and quick.,2026-05-28
9862,23406,3,Packaging could be better.,2026-05-29
9863,23723,,Rider was polite and quick.,2026-01-27
9864,20889,3,Packaging could be better.,2025-12-26
9865,16009,4,Food was cold on arrival.,2026-01-12
9866,22178,5,Food was cold on arrival.,2025-10-29
9867,14364,,Order was missing an item.,2026-04-10
9868,23491,5,Portion size was small.,2026-03-19
9869,13426,4,Order was missing an item.,2025-10-16
9870,21499,5,Average experience.,2025-07-11
9871,4771,4,Packaging could be better.,2024-12-19
9872,12432,4,Absolutely delicious.,31/05/2026
9873,16088,4,Food was cold on arrival.,06/12/2025
9874,13461,4,Portion size was small.,2024-02-03
9875,9635,3,Would not recommend.,2025-08-03
9876,19008,4,Fresh and tasty.,2025-09-27
9877,2862,5,Packaging could be better.,2026-04-26
9878,19508,5,Fresh and tasty.,2026-05-26
9879,20473,,Order was missing an item.,2024-11-15
9880,12755,5,Absolutely delicious.,2025-06-06
9881,8972,4,Food was cold on arrival.,2026-01-18
9882,23310,5,Packaging could be better.,2025-05-27
9883,6831,5,"Loved it, will order again.",2025-01-01
9884,17168,5,Order was missing an item.,2025-11-28
9885,3506,4,Packaging could be better.,2025-05-02
9886,13348,3,Order was missing an item.,2026-05-27
9887,6833,5,"Great food, arrived hot!",2026-06-17
9888,12814,5,Fresh and tasty.,2025-10-31
9889,13551,4,"Loved it, will order again.",2026-01-08
9890,13463,3,Best biryani in town.,2025-12-30
9891,7834,4,Absolutely delicious.,2025-08-14
9892,16521,5,Perfect as always.,2026-01-04
9893,12680,5,Value for money.,2026-01-26
9894,23376,5,Best biryani in town.,2026-02-26
9895,8620,4,Perfect as always.,2024-02-03
9896,21443,4,Rider was polite and quick.,2025-07-19
9897,1456,4,"Great food, arrived hot!",2025-05-10
9898,7507,4,Food was cold on arrival.,2026-03-28
9899,8565,4,"Loved it, will order again.",2026-05-13
9900,23550,5,Perfect as always.,2026-06-30
9901,7956,1,Packaging could be better.,2026-06-09
9902,10942,5,Packaging could be better.,2025-12-05
9903,4531,4,Food was cold on arrival.,2024-04-05
9904,3908,5,Food was cold on arrival.,2025-11-08
9905,8674,5,Perfect as always.,2025-04-12
9906,11731,4,Delivery was late but food was good.,2026-05-05
9907,13747,,Order was missing an item.,2026-02-28
9908,17971,2,Perfect as always.,2026-06-15
9909,10551,5,Fresh and tasty.,2025-10-14
9910,1427,2,"Great food, arrived hot!",2025-07-29
9911,13188,5,Perfect as always.,2026-06-16
9912,18439,5,Value for money.,2026-03-30
9913,7632,4,"Great food, arrived hot!",2026-06-21
9914,3410,4,Packaging could be better.,2025-02-11
9915,9295,5,Packaging could be better.,2024-10-17
9916,3049,3,Value for money.,2025-07-26
9917,20321,3,Packaging could be better.,2026-06-01
9918,2378,2,Food was cold on arrival.,2024-11-24
9919,12304,4,Packaging could be better.,2025-12-27
9920,12298,4,Packaging could be better.,2026-06-10
9921,4108,3,Fresh and tasty.,2025-01-18
9922,18036,5,Value for money.,2025-11-14
9923,17058,5,Rider was polite and quick.,2026-07-09
9924,19387,5,Order was missing an item.,2026-02-02
9925,22184,3,Portion size was small.,2026-06-18
9926,10978,4,Delivery was late but food was good.,2026-02-27
9927,7885,5,Perfect as always.,2026-01-22
9928,22352,3,Average experience.,2026-02-21
9929,7781,5,Perfect as always.,2024-03-12
9930,13943,3,Average experience.,2026-06-29
9931,7342,5,Packaging could be better.,2025-08-29
9932,10184,3,Average experience.,2026-06-10
9933,24714,3,Rider was polite and quick.,2026-06-03
9934,16894,5,Best biryani in town.,2026-06-06
9935,12661,4,Perfect as always.,2024-07-25
9936,18406,5,Average experience.,2026-05-06
9937,7627,5,Portion size was small.,2026-04-23
9938,24304,,"Loved it, will order again.",2026-04-25
9939,15420,3,"Great food, arrived hot!",2026-01-27
9940,972,4,Perfect as always.,2026-06-09
9941,15262,,Food was cold on arrival.,2024-12-03
9942,13919,4,Order was missing an item.,2024-05-02
9943,15487,3,Would not recommend.,2026-05-08
9944,581,3,Fresh and tasty.,2026-01-22
9945,2753,5,Perfect as always.,2026-02-21
9946,3056,4,Packaging could be better.,2025-10-27
9947,3738,4,Best biryani in town.,2026-05-31
9948,24509,4,Absolutely delicious.,2026-06-29
9949,12289,3,Delivery was late but food was good.,2024-12-13
9950,3621,5,Rider was polite and quick.,2026-02-14
9951,4238,4,Food was cold on arrival.,2026-06-16
9952,3613,5,Packaging could be better.,2026-06-15
9953,12430,5,Value for money.,13/05/2025
9954,3740,3,Portion size was small.,2026-03-20
9955,8910,3,Food was cold on arrival.,2025-02-25
9956,11475,1,Portion size was small.,2026-02-23
9957,10579,3,Food was cold on arrival.,2026-05-20
9958,22912,5,Order was missing an item.,2024-10-02
9959,701,4,Fresh and tasty.,2025-07-15
9960,12709,4,Order was missing an item.,2025-03-24
9961,9034,5,Value for money.,2025-12-30
9962,14413,4,"Loved it, will order again.",2025-03-26
9963,18839,3,Value for money.,2026-02-06
9964,542,3,Value for money.,2026-02-14
9965,22541,3,Value for money.,2026-04-29
9966,17715,4,Food was cold on arrival.,2024-08-21
9967,19549,1,Perfect as always.,2025-11-23
9968,19118,5,Portion size was small.,2026-06-05
9969,6033,2,Fresh and tasty.,2026-06-15
9970,7811,4,Would not recommend.,2026-06-12
9971,19831,4,Perfect as always.,2025-12-09
9972,2454,1,Fresh and tasty.,2026-06-18
9973,14480,3,Delivery was late but food was good.,2026-02-18
9974,22190,4,Packaging could be better.,2026-05-27
9975,19833,,Average experience.,2024-12-12
9976,15895,2,Rider was polite and quick.,2026-06-19
9977,2097,3,Would not recommend.,2026-07-02
9978,16438,4,Rider was polite and quick.,2024-07-10
9979,17085,5,Perfect as always.,2026-04-23
9980,6810,5,"Loved it, will order again.",2026-06-15
9981,10933,3,Delivery was late but food was good.,2026-04-13
9982,20182,4,Fresh and tasty.,2025-03-28
9983,2879,4,Value for money.,2026-01-10
9984,20742,5,"Great food, arrived hot!",2025-09-10
9985,14455,2,Portion size was small.,2025-10-08
9986,12368,3,Fresh and tasty.,2026-02-07
9987,11399,5,Absolutely delicious.,2025-12-13
9988,19835,4,Average experience.,2024-11-01
9989,18819,5,Fresh and tasty.,2025-02-19
9990,13792,4,Delivery was late but food was good.,2024-05-08
9991,7017,5,Food was cold on arrival.,2025-10-18
9992,18235,4,Order was missing an item.,2024-08-17
9993,8327,5,Best biryani in town.,2026-05-30
9994,7518,5,Best biryani in town.,2024-08-15
9995,1081,4,Would not recommend.,2026-05-19
9996,24970,5,Would not recommend.,2024-11-19
9997,3800,5,Best biryani in town.,2026-06-28
9998,18582,5,Perfect as always.,2026-06-05
9999,19852,1,Portion size was small.,2025-09-10
10000,11207,4,Best biryani in town.,2025-09-15
10001,3537,5,Absolutely delicious.,2026-05-11
10002,1622,3,Food was cold on arrival.,2026-05-07
10003,5917,4,Portion size was small.,2025-08-10
10004,19349,4,Value for money.,2025-12-13
10005,22376,5,Order was missing an item.,2026-06-25
10006,24430,4,Food was cold on arrival.,2026-01-25
10007,8827,4,Packaging could be better.,2025-05-22
10008,9572,4,Food was cold on arrival.,2026-06-18
10009,24769,5,Would not recommend.,2024-10-13
10010,12831,4,Value for money.,2025-11-10
10011,12112,5,"Great food, arrived hot!",2025-12-22
10012,5789,4,Best biryani in town.,2025-08-22
10013,13875,4,Best biryani in town.,2026-06-28
10014,11108,4,Best biryani in town.,2025-06-23
10015,8811,,Average experience.,2026-01-10
10016,4529,5,Fresh and tasty.,2024-12-05
10017,4081,,Fresh and tasty.,2025-09-01
10018,13112,5,Packaging could be better.,2026-05-22
10019,11919,3,Food was cold on arrival.,2026-02-25
10020,17394,5,Value for money.,2025-12-15
10021,24162,4,Best biryani in town.,2025-06-29
10022,18967,4,Rider was polite and quick.,2026-01-17
10023,7928,5,Rider was polite and quick.,2026-06-13
10024,6578,5,"Loved it, will order again.",2026-05-28
10025,4418,4,Fresh and tasty.,2024-02-03
10026,9154,4,Fresh and tasty.,2026-03-31
10027,17855,3,Perfect as always.,2026-03-05
10028,7375,3,"Loved it, will order again.",2025-06-20
10029,23946,4,Fresh and tasty.,06/29/2025
10030,24698,5,Delivery was late but food was good.,2026-03-31
10031,22484,3,Average experience.,2024-08-18
10032,24842,4,Perfect as always.,2026-06-06
10033,20654,5,Best biryani in town.,2025-09-19
10034,8862,4,Best biryani in town.,2026-03-11
10035,20512,4,Best biryani in town.,2025-01-01
10036,3791,5,Value for money.,2024-09-25
10037,5927,4,Portion size was small.,2026-05-08
10038,1578,1,Packaging could be better.,2026-01-23
10039,24188,2,Order was missing an item.,2025-02-24
10040,22252,5,Order was missing an item.,2026-06-05
10041,4623,,Best biryani in town.,2024-08-17
10042,14141,4,Fresh and tasty.,2026-02-19
10043,8720,,Value for money.,2025-04-15
10044,21334,3,"Loved it, will order again.",2026-03-04
10045,22300,4,Rider was polite and quick.,2025-01-24
10046,18767,5,Fresh and tasty.,2025-10-12
10047,24709,5,Order was missing an item.,2025-08-08
10048,15343,2,"Loved it, will order again.",2025-05-24
10049,7290,3,Packaging could be better.,2025-12-04
10050,410,5,Rider was polite and quick.,2026-06-15
10051,16136,3,Best biryani in town.,2026-04-30
10052,549,5,Perfect as always.,2025-06-23
10053,14044,5,Delivery was late but food was good.,2026-05-25
10054,24094,4,Rider was polite and quick.,2026-04-05
10055,14498,3,Absolutely delicious.,2025-03-15
10056,6249,1,Would not recommend.,2025-12-25
10057,19272,5,Food was cold on arrival.,2026-02-22
10058,5905,1,Food was cold on arrival.,2026-03-13
10059,23215,4,Value for money.,2025-10-04
10060,23490,5,Perfect as always.,2026-05-23
10061,10159,4,Packaging could be better.,2026-06-15
10062,15633,4,Best biryani in town.,2025-03-11
10063,13910,2,Average experience.,2026-05-12
10064,18791,4,Packaging could be better.,2026-05-19
10065,16458,5,Rider was polite and quick.,2024-05-06
10066,10384,5,Food was cold on arrival.,2025-09-13
10067,15354,5,Fresh and tasty.,2026-02-15
10068,363,5,Would not recommend.,2024-05-06
10069,17557,1,Perfect as always.,2026-01-15
10070,8066,2,"Great food, arrived hot!",2026-03-21
10071,9819,3,Portion size was small.,2026-05-26
10072,7523,4,Absolutely delicious.,2026-06-12
10073,22854,2,Value for money.,2025-10-30
10074,13330,4,Average experience.,2025-12-28
10075,589,4,Fresh and tasty.,2025-07-21
10076,9660,5,"Loved it, will order again.",2026-06-28
10077,22904,3,Value for money.,2025-09-07
10078,7981,4,"Loved it, will order again.",2026-02-23
10079,6424,,Delivery was late but food was good.,2024-03-18
10080,1866,2,"Loved it, will order again.",2025-11-14
10081,717,4,Value for money.,2026-04-11
10082,15527,1,"Loved it, will order again.",2025-03-03
10083,23871,5,Perfect as always.,2024-09-05
10084,15177,5,Food was cold on arrival.,2025-08-30
10085,997,5,Delivery was late but food was good.,2026-03-11
10086,5334,5,Food was cold on arrival.,2026-05-18
10087,909,4,Fresh and tasty.,05/15/2026
10088,4758,5,Portion size was small.,2026-05-15
10089,13887,3,Food was cold on arrival.,2026-04-08
10090,17473,5,Absolutely delicious.,2026-04-02
10091,15243,5,Best biryani in town.,2025-06-16
